,Country,Year,population,Value,protein_supply,consumption
6487,sweden,1968,7942.321999999999,1677400.0,86.05,11.58
6488,sweden,1969,8003.185,1677400.0,85.54,11.77
6489,sweden,1970,8054.916,1596800.0,87.54,12.07
6490,sweden,1971,8095.793000000001,1661300.0,88.81,11.89
6491,sweden,1972,8127.034000000001,1710000.0,85.82,11.92
6492,sweden,1973,8151.598000000001,1726000.0,86.95,12.08
6493,sweden,1974,8173.968000000001,1726000.0,89.55,12.05
6494,sweden,1975,8197.34,1758000.0,92.21,12.18
6495,sweden,1976,8223.249,1694000.0,95.86,12.02
6496,sweden,1977,8250.695,1726000.0,95.27,12.23
6497,sweden,1978,8277.414,1877000.0,94.04,12.82
6498,sweden,1979,8300.003,1848000.0,95.87,12.53
6499,sweden,1980,8316.338,1907000.0,97.62,12.48
6500,sweden,1981,8325.493,1912000.0,95.94,12.72
6501,sweden,1982,8329.425,1923000.0,96.65,12.69
6502,sweden,1983,8332.443000000001,1960000.0,95.56,12.77
6503,sweden,1984,8340.44,1961700.0,97.86,12.71
6504,sweden,1985,8357.652,2100000.0,96.0,13.87
6505,sweden,1986,8384.989,2050000.0,95.86,13.79
6506,sweden,1987,8421.056,2050000.0,94.05,13.7
6507,sweden,1988,8464.787,2066700.0,95.2,13.75
6508,sweden,1989,8514.206,2116700.0,96.88,13.47
6509,sweden,1990,8567.384,1875000.0,95.7,12.8
6510,sweden,1991,8625.136999999999,1783300.0,94.14,12.44
6511,sweden,1992,8686.738000000001,1867000.0,98.68,12.46
6512,sweden,1993,8746.776,1800000.0,100.6,12.29
6513,sweden,1994,8798.234,1718500.0,100.15,12.23
6514,sweden,1995,8836.42,1752900.0,96.11,11.31
6515,sweden,1996,8859.190999999999,1833300.0,97.27,12.19
6516,sweden,1997,8868.853000000001,1783300.0,99.56,11.58
6517,sweden,1998,8870.848,1766700.0,99.97,11.78
6518,sweden,1999,8873.1,1783300.0,102.34,11.65
6519,sweden,2000,8881.64,1700000.0,101.92,11.5
6520,sweden,2001,8897.793,1630000.0,103.9,11.03
6521,sweden,2002,8920.71,1565000.0,107.7,10.18
6522,sweden,2003,8951.436,1538000.0,108.19,10.42
6523,sweden,2004,8990.654,1733000.0,108.34,11.46
6524,sweden,2005,9038.623,1700000.0,108.02,11.1
6525,sweden,2006,9096.165,1650000.0,107.69,11.08
6526,sweden,2007,9162.939,1583000.0,107.05,11.18
6527,sweden,2008,9236.428,1617000.0,108.93,11.51
6528,sweden,2009,9313.087,1667000.0,107.66,12.01
6529,sweden,2010,9390.168,1762000.0,108.49,12.44
6530,sweden,2011,9466.71,1840000.0,106.81,12.35
6531,sweden,2012,9542.812,1936500.0,105.25,13.21
6532,sweden,2013,9618.016,2047620.0,107.72,13.37
6533,switzerland,1961,5377.767,515000.0,94.98,9.82
6534,switzerland,1962,5487.043000000001,505000.0,89.96,9.7
6535,switzerland,1963,5601.807,535000.0,91.29,9.69
6536,switzerland,1964,5712.706999999999,540000.0,90.83,9.75
6537,switzerland,1965,5812.851,575000.0,91.93,10.45
6538,switzerland,1966,5899.483,626000.0,89.93,10.1
6539,switzerland,1967,5973.945,654000.0,87.39,10.15
6540,switzerland,1968,6038.3330000000005,654000.0,89.14,10.65
6541,switzerland,1969,6096.436,676000.0,89.58,10.86
6542,switzerland,1970,6150.852,700000.0,91.81,11.37
6543,switzerland,1971,6202.9490000000005,720000.0,90.24,10.97
6544,switzerland,1972,6251.2880000000005,730000.0,92.28,11.25
6545,switzerland,1973,6292.533,750000.0,93.12,11.34
6546,switzerland,1974,6322.013000000001,746000.0,90.17,11.44
6547,switzerland,1975,6337.025,749000.0,88.48,10.97
6548,switzerland,1976,6335.974,760000.0,92.03,11.0
6549,switzerland,1977,6321.815,748000.0,95.99,11.29
6550,switzerland,1978,6302.044,771000.0,98.43,11.73
6551,switzerland,1979,6286.915,782000.0,95.1,11.78
6552,switzerland,1980,6283.831999999999,781000.0,98.51,11.84
6553,switzerland,1981,6295.925,763000.0,99.87,12.21
6554,switzerland,1982,6321.409000000001,763000.0,98.87,12.17
6555,switzerland,1983,6356.745,803000.0,96.43,12.37
6556,switzerland,1984,6396.134,764000.0,97.99,12.14
6557,switzerland,1985,6435.424,775000.0,98.75,12.25
6558,switzerland,1986,6473.044,801000.0,98.17,12.65
6559,switzerland,1987,6510.597,766000.0,99.77,12.51
6560,switzerland,1988,6550.725,738000.0,97.63,12.05
6561,switzerland,1989,6597.37,723000.0,98.05,11.4
6562,switzerland,1990,6652.868,659630.0,99.34,11.29
6563,switzerland,1991,6718.828,652968.0,99.28,11.26
6564,switzerland,1992,6792.906,678283.0,99.38,11.32
6565,switzerland,1993,6868.931,641824.0,96.93,10.2
6566,switzerland,1994,6938.415,674530.0,96.57,10.75
6567,switzerland,1995,6995.521,617491.0,94.43,9.95
6568,switzerland,1996,7038.033,680380.0,93.48,10.25
6569,switzerland,1997,7068.508000000001,689453.0,93.35,10.08
6570,switzerland,1998,7091.77,718918.0,95.1,10.41
6571,switzerland,1999,7115.026999999999,710039.0,92.76,10.48
6572,switzerland,2000,7143.7609999999995,715965.0,95.85,9.77
6573,switzerland,2001,7179.169,712566.0,94.74,9.95
6574,switzerland,2002,7220.3769999999995,736448.0,93.77,10.29
6575,switzerland,2003,7268.359,717825.0,93.7,10.16
6576,switzerland,2004,7323.736999999999,691032.0,92.76,10.12
6577,switzerland,2005,7386.816,682310.0,91.92,10.03
6578,switzerland,2006,7457.9580000000005,699261.0,92.23,10.17
6579,switzerland,2007,7536.982,698163.0,94.02,10.43
6580,switzerland,2008,7622.821,708144.0,93.42,10.49
6581,switzerland,2009,7713.898,747124.0,94.64,10.82
6582,switzerland,2010,7808.675,779529.0,94.8,10.9
6583,switzerland,2011,7906.991999999999,785271.0,95.61,10.32
6584,switzerland,2012,8008.012,791499.0,92.1,10.29
6585,switzerland,2013,8108.878000000001,835629.0,93.08,10.53
6586,tajikistan,1992,5502.494000000001,295900.0,56.08,2.1
6587,tajikistan,1993,5593.315,159500.0,53.26,1.42
6588,tajikistan,1994,5679.1669999999995,117600.0,52.4,1.09
6589,tajikistan,1995,5764.81,49600.0,50.52,0.45
6590,tajikistan,1996,5851.355,6000.0,46.86,0.05
6591,tajikistan,1997,5938.405,6900.0,47.11,0.05
6592,tajikistan,1998,6027.388000000001,12300.0,48.86,0.13
6593,tajikistan,1999,6119.661,11100.0,50.49,0.1
6594,tajikistan,2000,6216.340999999999,27180.0,49.83,0.35
6595,tajikistan,2001,6318.513000000001,41881.0,49.08,0.48
6596,tajikistan,2002,6426.866999999999,46015.0,49.38,0.54
6597,tajikistan,2003,6541.547,57376.0,49.34,0.86
6598,tajikistan,2004,6662.389,77676.0,49.06,1.13
6599,tajikistan,2005,6789.321,98670.0,50.58,1.47
6600,tajikistan,2006,6922.5869999999995,105300.0,51.6,1.47
6601,tajikistan,2007,7062.672,111200.0,51.14,1.48
6602,tajikistan,2008,7209.93,151000.0,51.66,1.79
6603,tajikistan,2009,7364.753000000001,188515.0,52.2,1.77
6604,tajikistan,2010,7527.394,231924.0,52.37,1.77
6605,tajikistan,2011,7697.51,254694.0,51.22,1.79
6606,tajikistan,2012,7874.835,291600.0,61.72,1.75
6607,tajikistan,2013,8059.769,343729.0,63.38,1.71
6608,thailand,1961,28224.187,914000.0,42.3,8.94
6609,thailand,1962,29080.938,945000.0,45.38,9.13
6610,thailand,1963,29966.865,989000.0,48.39,9.05
6611,thailand,1964,30881.138,1035000.0,48.12,8.75
6612,thailand,1965,31822.66,1080000.0,45.98,8.66
6613,thailand,1966,32789.13,1135000.0,50.76,8.74
6614,thailand,1967,33778.799,1150000.0,48.79,8.48
6615,thailand,1968,34791.409,1250000.0,51.73,8.42
6616,thailand,1969,35827.092000000004,1430000.0,50.89,8.26
6617,thailand,1970,36884.536,1480000.0,51.43,8.2
6618,thailand,1971,37963.278,1500000.0,50.7,8.12
6619,thailand,1972,39058.602999999996,1550000.0,51.56,7.91
6620,thailand,1973,40159.582,1600000.0,52.35,7.53
6621,thailand,1974,41252.324,1700000.0,50.58,7.48
6622,thailand,1975,42326.312000000005,1900000.0,50.35,7.43
6623,thailand,1976,43377.27099999999,2100000.0,49.26,7.39
6624,thailand,1977,44405.904,2300000.0,48.52,7.38
6625,thailand,1978,45413.08,2500000.0,52.69,7.24
6626,thailand,1979,46401.754,2600000.0,47.51,6.54
6627,thailand,1980,47374.472,2800000.0,48.38,7.02
6628,thailand,1981,48326.274000000005,3000000.0,49.36,6.75
6629,thailand,1982,49255.9,3100000.0,45.99,6.55
6630,thailand,1983,50173.924000000006,3281700.0,49.39,6.98
6631,thailand,1984,51094.867999999995,3112700.0,48.32,6.71
6632,thailand,1985,52026.901,3773000.0,48.6,7.29
6633,thailand,1986,52980.094000000005,3607200.0,48.71,7.09
6634,thailand,1987,53945.880999999994,3695100.0,46.62,6.96
6635,thailand,1988,54891.52,4438964.0,47.31,6.55
6636,thailand,1989,55772.169,6682315.0,47.17,8.67
6637,thailand,1990,56558.185999999994,8165031.0,49.23,10.11
6638,thailand,1991,57232.465,8608718.0,53.1,10.64
6639,thailand,1992,57811.02099999999,8071230.0,54.75,10.25
6640,thailand,1993,58337.773,7337040.0,54.22,9.46
6641,thailand,1994,58875.269,7992080.0,56.56,10.7
6642,thailand,1995,59467.274000000005,8317190.0,57.22,10.12
6643,thailand,1996,60130.185999999994,8619580.0,60.12,10.58
6644,thailand,1997,60846.582,9023550.0,58.83,11.35
6645,thailand,1998,61585.102999999996,8583462.0,59.03,10.3
6646,thailand,1999,62298.570999999996,8300181.0,58.44,9.4
6647,thailand,2000,62952.642,8540280.0,59.44,9.83
6648,thailand,2001,63539.195999999996,8264805.0,57.53,9.51
6649,thailand,2002,64069.087,8966710.0,58.44,10.04
6650,thailand,2003,64549.865999999995,9230055.0,58.1,9.96
6651,thailand,2004,64995.299000000006,6555291.0,58.52,8.14
6652,thailand,2005,65416.189000000006,7811080.0,60.53,9.03
6653,thailand,2006,65812.536,8553867.0,60.68,9.48
6654,thailand,2007,66182.067,8989854.0,59.37,10.04
6655,thailand,2008,66530.984,9425963.0,57.68,10.08
6656,thailand,2009,66866.839,9617832.0,58.18,11.33
6657,thailand,2010,67195.02799999999,9756565.0,59.1,11.59
6658,thailand,2011,67518.38799999999,10024435.0,59.34,11.83
6659,thailand,2012,67835.962,10998332.0,60.38,12.43
6660,thailand,2013,68144.518,11148489.0,60.88,12.35
6661,togo,1961,1597.526,17400.0,42.16,0.25
6662,togo,1962,1612.755,16400.0,47.18,0.23
6663,togo,1963,1631.764,20700.0,46.7,0.29
6664,togo,1964,1662.0729999999999,23400.0,48.76,0.32
6665,togo,1965,1708.63,24300.0,50.98,0.32
6666,togo,1966,1774.029,31000.0,48.83,0.39
6667,togo,1967,1855.442,32500.0,52.48,0.39
6668,togo,1968,1945.78,33000.0,47.89,0.38
6669,togo,1969,2034.9070000000002,35000.0,44.89,0.39
6670,togo,1970,2115.522,35900.0,46.34,0.4
6671,togo,1971,2185.6620000000003,36300.0,50.12,0.4
6672,togo,1972,2247.5820000000003,39200.0,49.74,0.43
6673,togo,1973,2303.345,35500.0,47.36,0.4
6674,togo,1974,2356.6220000000003,42400.0,45.72,0.49
6675,togo,1975,2410.446,44700.0,44.37,0.53
6676,togo,1976,2464.423,40275.0,42.05,0.49
6677,togo,1977,2518.4570000000003,41600.0,40.75,0.53
6678,togo,1978,2576.292,43000.0,43.02,0.56
6679,togo,1979,2642.696,41500.0,44.86,0.54
6680,togo,1980,2720.8390000000004,36000.0,46.09,0.45
6681,togo,1981,2812.3070000000002,32300.0,48.09,0.4
6682,togo,1982,2915.62,37000.0,45.62,0.44
6683,togo,1983,3026.973,45000.0,43.79,0.51
6684,togo,1984,3140.8459999999995,50000.0,45.69,0.55
6685,togo,1985,3252.994,45000.0,48.98,0.48
6686,togo,1986,3363.042,95000.0,43.85,1.02
6687,togo,1987,3471.739,97300.0,45.66,1.01
6688,togo,1988,3577.468,97700.0,47.02,0.98
6689,togo,1989,3678.567,108000.0,48.26,1.1
6690,togo,1990,3774.312,110000.0,48.9,1.09
6691,togo,1991,3862.992,115000.0,45.11,1.11
6692,togo,1992,3945.905,119000.0,45.33,1.13
6693,togo,1993,4029.053,126000.0,48.79,1.16
6694,togo,1994,4120.616,126000.0,50.55,1.2
6695,togo,1995,4226.291,126000.0,48.4,1.17
6696,togo,1996,4348.805,126000.0,51.76,1.17
6697,togo,1997,4485.951,126000.0,53.43,1.04
6698,togo,1998,4632.446,126000.0,49.71,1.01
6699,togo,1999,4780.448,126000.0,50.02,0.98
6700,togo,2000,4924.402,126000.0,51.32,0.91
6701,togo,2001,5062.567,126000.0,50.14,0.88
6702,togo,2002,5197.031,126500.0,48.95,0.84
6703,togo,2003,5330.639,126500.0,49.93,0.82
6704,togo,2004,5467.766,150000.0,50.29,0.93
6705,togo,2005,5611.64,160000.0,52.51,0.97
6706,togo,2006,5762.88,145000.0,52.57,0.81
6707,togo,2007,5920.359,161000.0,52.94,0.88
6708,togo,2008,6083.42,174000.0,53.54,0.96
6709,togo,2009,6250.835,185000.0,54.68,0.93
6710,togo,2010,6421.679,185000.0,56.0,0.88
6711,togo,2011,6595.943,185000.0,55.66,0.85
6712,togo,2012,6773.809,190000.0,58.14,0.82
6713,togo,2013,6954.722,200000.0,59.79,0.86
6714,trinidadandtobago,1961,864.818,21430.0,57.31,1.07
6715,trinidadandtobago,1962,879.441,23215.0,59.37,1.12
6716,trinidadandtobago,1963,891.944,25255.0,59.73,1.29
6717,trinidadandtobago,1964,902.613,32360.0,61.91,1.88
6718,trinidadandtobago,1965,911.737,35275.0,59.51,1.99
6719,trinidadandtobago,1966,919.217,50182.0,60.88,2.7
6720,trinidadandtobago,1967,925.235,70912.0,60.65,3.83
6721,trinidadandtobago,1968,930.795,77957.0,57.89,3.92
6722,trinidadandtobago,1969,937.186,110802.0,63.63,5.75
6723,trinidadandtobago,1970,945.36,122902.0,65.07,6.28
6724,trinidadandtobago,1971,955.7410000000001,111686.0,66.6,5.67
6725,trinidadandtobago,1972,968.1360000000001,136000.0,66.35,6.98
6726,trinidadandtobago,1973,982.01,140000.0,65.22,6.83
6727,trinidadandtobago,1974,996.493,130000.0,66.47,6.54
6728,trinidadandtobago,1975,1010.936,134000.0,69.32,6.44
6729,trinidadandtobago,1976,1025.107,130000.0,72.65,6.42
6730,trinidadandtobago,1977,1039.212,140000.0,73.84,6.72
6731,trinidadandtobago,1978,1053.558,145000.0,79.95,7.35
6732,trinidadandtobago,1979,1068.64,134000.0,73.02,7.33
6733,trinidadandtobago,1980,1084.744,130000.0,81.08,7.33
6734,trinidadandtobago,1981,1101.983,134000.0,79.42,7.48
6735,trinidadandtobago,1982,1120.02,136000.0,82.21,6.92
6736,trinidadandtobago,1983,1138.0710000000001,140000.0,81.63,7.33
6737,trinidadandtobago,1984,1155.0739999999998,140000.0,80.34,7.23
6738,trinidadandtobago,1985,1170.285,142000.0,77.68,7.26
6739,trinidadandtobago,1986,1183.381,143000.0,80.67,6.95
6740,trinidadandtobago,1987,1194.5410000000002,143000.0,75.32,6.92
6741,trinidadandtobago,1988,1204.153,143000.0,65.7,5.97
6742,trinidadandtobago,1989,1212.857,52000.0,63.37,1.67
6743,trinidadandtobago,1990,1221.116,52500.0,62.86,2.04
6744,trinidadandtobago,1991,1229.103,53000.0,63.3,1.71
6745,trinidadandtobago,1992,1236.683,53500.0,60.31,1.66
6746,trinidadandtobago,1993,1243.616,53832.0,57.92,1.62
6747,trinidadandtobago,1994,1249.52,51780.0,57.26,1.63
6748,trinidadandtobago,1995,1254.2,53340.0,60.79,1.9
6749,trinidadandtobago,1996,1257.549,51936.0,59.74,2.24
6750,trinidadandtobago,1997,1259.848,57216.0,57.57,2.93
6751,trinidadandtobago,1998,1261.695,55044.0,61.97,4.28
6752,trinidadandtobago,1999,1263.933,57084.0,62.05,3.3
6753,trinidadandtobago,2000,1267.153,60000.0,65.39,3.5
6754,trinidadandtobago,2001,1271.632,60264.0,68.05,2.98
6755,trinidadandtobago,2002,1277.213,66528.0,71.25,3.09
6756,trinidadandtobago,2003,1283.559,64848.0,69.68,3.66
6757,trinidadandtobago,2004,1290.123,66984.0,71.37,3.01
6758,trinidadandtobago,2005,1296.502,67870.0,71.62,3.45
6759,trinidadandtobago,2006,1302.5610000000001,68952.0,72.33,3.84
6760,trinidadandtobago,2007,1308.451,79704.0,72.65,3.99
6761,trinidadandtobago,2008,1314.443,84384.0,72.46,4.08
6762,trinidadandtobago,2009,1320.93,114564.0,74.47,5.28
6763,trinidadandtobago,2010,1328.1470000000002,96972.0,77.02,4.22
6764,trinidadandtobago,2011,1336.1779999999999,65976.0,78.11,3.06
6765,trinidadandtobago,2012,1344.819,66096.0,81.39,3.09
6766,trinidadandtobago,2013,1353.703,64428.0,83.36,4.2
6767,tunisia,1961,4238.142,130000.0,59.63,1.34
6768,tunisia,1962,4305.481,150000.0,59.93,1.55
6769,tunisia,1963,4380.068,152000.0,59.27,1.5
6770,tunisia,1964,4461.1140000000005,156000.0,58.61,1.51
6771,tunisia,1965,4547.941,172000.0,62.0,1.61
6772,tunisia,1966,4641.0,216000.0,60.39,2.03
6773,tunisia,1967,4740.5109999999995,212000.0,62.26,1.95
6774,tunisia,1968,4845.219,240000.0,61.79,2.12
6775,tunisia,1969,4953.39,272000.0,60.76,2.36
6776,tunisia,1970,5063.809,275000.0,59.67,2.31
6777,tunisia,1971,5176.295,280000.0,64.78,2.33
6778,tunisia,1972,5291.338000000001,241000.0,68.06,2.02
6779,tunisia,1973,5409.343000000001,272000.0,69.22,2.28
6780,tunisia,1974,5530.975,280000.0,71.17,2.31
6781,tunisia,1975,5656.914000000001,320000.0,71.45,2.52
6782,tunisia,1976,5786.478,376000.0,73.28,2.95
6783,tunisia,1977,5919.965,490000.0,76.75,3.62
6784,tunisia,1978,6060.151,510000.0,78.92,3.76
6785,tunisia,1979,6210.755999999999,680000.0,77.3,4.83
6786,tunisia,1980,6374.039000000001,726000.0,81.5,4.94
6787,tunisia,1981,6551.231,777000.0,78.13,5.23
6788,tunisia,1982,6740.529,832000.0,76.78,5.48
6789,tunisia,1983,6937.331,940000.0,79.95,6.33
6790,tunisia,1984,7135.27,970000.0,82.29,5.87
6791,tunisia,1985,7329.594,1032000.0,85.33,6.16
6792,tunisia,1986,7517.858,1063000.0,85.45,6.22
6793,tunisia,1987,7700.736,1091000.0,86.01,6.25
6794,tunisia,1988,7880.331999999999,1129000.0,85.2,6.25
6795,tunisia,1989,8060.21,1029000.0,84.63,5.52
6796,tunisia,1990,8242.496,1000000.0,83.71,5.21
6797,tunisia,1991,8427.857,1106000.0,85.92,5.7
6798,tunisia,1992,8613.860999999999,1078000.0,85.71,5.38
6799,tunisia,1993,8795.931999999999,966000.0,85.83,4.88
6800,tunisia,1994,8967.916,1041000.0,83.54,5.37
6801,tunisia,1995,9125.398000000001,1096000.0,85.71,5.76
6802,tunisia,1996,9267.34,1130000.0,87.14,5.85
6803,tunisia,1997,9395.123,1400000.0,87.63,7.27
6804,tunisia,1998,9509.857,1407000.0,89.53,7.29
6805,tunisia,1999,9613.588,1523000.0,90.66,7.72
6806,tunisia,2000,9708.35,1476000.0,90.07,7.37
6807,tunisia,2001,9793.903,1434000.0,90.59,7.29
6808,tunisia,2002,9871.251,1486000.0,88.31,7.38
6809,tunisia,2003,9945.277,1390000.0,89.97,6.84
6810,tunisia,2004,10022.277,1472000.0,89.82,7.1
6811,tunisia,2005,10106.771,1538000.0,91.17,7.23
6812,tunisia,2006,10201.214,1471000.0,89.64,6.97
6813,tunisia,2007,10304.726,1580000.0,92.59,7.33
6814,tunisia,2008,10414.433,1596000.0,91.81,7.3
6815,tunisia,2009,10525.694,1684000.0,95.77,7.17
6816,tunisia,2010,10635.243999999999,1673000.0,97.83,7.4
6817,tunisia,2011,10741.88,1683000.0,98.11,7.37
6818,tunisia,2012,10847.002,1773000.0,99.66,7.84
6819,tunisia,2013,10952.951000000001,1881000.0,98.59,7.67
6820,turkey,1961,28146.91,1308033.0,93.18,1.99
6821,turkey,1962,28832.827,1349947.0,92.1,2.05
6822,turkey,1963,29531.365,1335043.0,92.87,1.99
6823,turkey,1964,30244.261000000002,1359462.0,91.37,1.98
6824,turkey,1965,30972.994,1447561.0,92.08,2.07
6825,turkey,1966,31717.507,1460823.0,92.82,2.05
6826,turkey,1967,32477.992000000002,1536189.0,93.01,2.11
6827,turkey,1968,33256.464,1760010.0,91.88,2.35
6828,turkey,1969,34055.39,1828268.0,94.2,2.38
6829,turkey,1970,34876.303,1914044.0,94.21,2.41
6830,turkey,1971,35720.599,2131361.0,95.5,2.64
6831,turkey,1972,36587.261,2461750.0,95.78,2.98
6832,turkey,1973,37472.336,2557852.0,93.99,2.97
6833,turkey,1974,38370.282999999996,2559207.0,94.83,2.84
6834,turkey,1975,39277.258,2596692.0,96.97,2.79
6835,turkey,1976,40189.567,3093307.0,97.96,3.33
6836,turkey,1977,41108.297,3989644.0,99.26,4.31
6837,turkey,1978,42039.992,4178686.0,97.19,4.6
6838,turkey,1979,42994.041,4314193.0,100.09,4.46
6839,turkey,1980,43975.971,4134719.0,100.28,4.07
6840,turkey,1981,44988.414000000004,4580920.0,100.23,4.36
6841,turkey,1982,46025.41099999999,4993394.0,99.2,4.52
6842,turkey,1983,47073.472,5031775.0,101.9,4.2
6843,turkey,1984,48114.155,5659334.0,100.66,4.09
6844,turkey,1985,49133.937000000005,5837682.0,108.58,4.39
6845,turkey,1986,50128.541,5448681.0,108.21,4.24
6846,turkey,1987,51100.924000000006,6127010.0,108.03,4.78
6847,turkey,1988,52053.765,6801658.0,108.16,5.54
6848,turkey,1989,52992.487,6778136.0,105.86,5.51
6849,turkey,1990,53921.76,7698637.0,109.25,6.25
6850,turkey,1991,54840.59,7667990.0,109.31,6.16
6851,turkey,1992,55748.948,8215016.0,108.54,6.51
6852,turkey,1993,56653.804000000004,10006269.0,107.28,7.87
6853,turkey,1994,57564.204000000005,9845407.0,108.55,7.81
6854,turkey,1995,58486.456,10268668.0,109.28,8.35
6855,turkey,1996,59423.282,9787220.0,105.86,9.13
6856,turkey,1997,60372.568,12089341.0,102.19,11.01
6857,turkey,1998,61329.676,13887864.0,105.85,12.52
6858,turkey,1999,62287.397000000004,14090023.0,105.68,12.02
6859,turkey,2000,63240.194,13508586.0,105.32,11.65
6860,turkey,2001,64192.242999999995,10575046.0,103.22,9.07
6861,turkey,2002,65145.367,11554910.0,103.43,10.06
6862,turkey,2003,66089.402,12666782.0,102.71,10.7
6863,turkey,2004,67010.93,11055557.0,103.02,9.08
6864,turkey,2005,67903.469,12052455.0,103.29,9.78
6865,turkey,2006,68756.81,11733572.0,103.02,9.42
6866,turkey,2007,69581.848,12724959.0,102.67,9.53
6867,turkey,2008,70418.604,13190696.0,100.53,9.35
6868,turkey,2009,71321.399,13832726.0,100.72,9.47
6869,turkey,2010,72326.988,11840396.0,103.49,7.01
6870,turkey,2011,73443.25,12954686.0,104.46,6.68
6871,turkey,2012,74651.05,14910774.0,107.53,7.62
6872,turkey,2013,75925.462,16496751.0,108.12,8.2
6873,turkmenistan,1992,3899.843,286000.0,75.1,4.06
6874,turkmenistan,1993,4010.789,264000.0,73.91,3.73
6875,turkmenistan,1994,4115.102,267000.0,73.12,3.58
6876,turkmenistan,1995,4207.840999999999,267000.0,75.29,3.48
6877,turkmenistan,1996,4287.346,271000.0,72.73,3.56
6878,turkmenistan,1997,4355.116,272000.0,73.56,3.47
6879,turkmenistan,1998,4413.479,275000.0,74.3,3.59
6880,turkmenistan,1999,4466.135,284000.0,76.8,3.57
6881,turkmenistan,2000,4516.133,373000.0,79.46,4.83
6882,turkmenistan,2001,4564.083,430500.0,81.59,5.33
6883,turkmenistan,2002,4610.005,502500.0,84.17,5.97
6884,turkmenistan,2003,4655.7429999999995,621000.0,86.81,7.11
6885,turkmenistan,2004,4703.401,620000.0,88.38,6.94
6886,turkmenistan,2005,4754.646,800000.0,89.44,8.96
6887,turkmenistan,2006,4810.109,660000.0,88.93,7.14
6888,turkmenistan,2007,4870.141,855700.0,93.91,9.1
6889,turkmenistan,2008,4935.767,850300.0,92.73,8.47
6890,turkmenistan,2009,5007.954000000001,883700.0,92.71,7.98
6891,turkmenistan,2010,5087.213,922400.0,91.65,7.86
6892,turkmenistan,2011,5174.085,937900.0,91.74,8.37
6893,turkmenistan,2012,5267.9,892000.0,90.85,7.99
6894,turkmenistan,2013,5366.378000000001,892000.0,90.49,7.88
6895,uganda,1961,6983.818,141870.0,54.49,0.58
6896,uganda,1962,7215.795999999999,147800.0,53.88,0.58
6897,uganda,1963,7461.634,153500.0,53.67,0.59
6898,uganda,1964,7719.104,181800.0,54.22,0.67
6899,uganda,1965,7986.066,186800.0,53.98,0.67
6900,uganda,1966,8263.439,195000.0,50.93,0.67
6901,uganda,1967,8550.443000000001,200200.0,56.61,0.67
6902,uganda,1968,8841.153,205400.0,57.95,0.66
6903,uganda,1969,9127.857,210600.0,57.28,0.66
6904,uganda,1970,9405.6,215800.0,59.42,0.65
6905,uganda,1971,9671.86,221000.0,62.35,0.67
6906,uganda,1972,9929.636,226200.0,64.63,0.66
6907,uganda,1973,10186.455,234000.0,58.07,0.69
6908,uganda,1974,10453.037,247000.0,60.43,0.72
6909,uganda,1975,10737.403,283500.0,59.22,0.83
6910,uganda,1976,11042.973999999998,315000.0,61.42,0.91
6911,uganda,1977,11368.615,240000.0,61.26,0.67
6912,uganda,1978,11712.53,210000.0,61.82,0.57
6913,uganda,1979,12071.145,238180.0,53.5,0.65
6914,uganda,1980,12442.333999999999,240000.0,48.63,0.63
6915,uganda,1981,12825.082,243640.0,48.3,0.62
6916,uganda,1982,13221.991000000002,263640.0,49.64,0.65
6917,uganda,1983,13638.729,281820.0,53.82,0.68
6918,uganda,1984,14082.875,281820.0,52.46,0.66
6919,uganda,1985,14559.355,300000.0,47.62,0.68
6920,uganda,1986,15070.302,327270.0,47.46,0.71
6921,uganda,1987,15612.753999999999,290900.0,47.4,0.61
6922,uganda,1988,16180.124,309100.0,50.6,0.63
6923,uganda,1989,16763.042,327300.0,54.06,0.64
6924,uganda,1990,17354.392,345500.0,54.07,0.65
6925,uganda,1991,17953.531000000003,363600.0,51.15,0.66
6926,uganda,1992,18561.674,368000.0,50.43,0.65
6927,uganda,1993,19175.988,386400.0,49.47,0.66
6928,uganda,1994,19793.541,390900.0,48.94,0.64
6929,uganda,1995,20413.152,400000.0,47.79,0.63
6930,uganda,1996,21032.821,400000.0,43.79,0.62
6931,uganda,1997,21655.397999999997,409000.0,44.08,0.61
6932,uganda,1998,22290.78,409000.0,48.69,0.6
6933,uganda,1999,22952.41,420000.0,49.06,0.63
6934,uganda,2000,23650.172000000002,434000.0,48.75,0.62
6935,uganda,2001,24388.967999999997,307000.0,50.61,0.61
6936,uganda,2002,25167.257,308000.0,51.68,0.58
6937,uganda,2003,25980.552000000003,312000.0,54.08,0.56
6938,uganda,2004,26821.297000000002,300000.0,52.59,0.59
6939,uganda,2005,27684.585,415000.0,53.79,0.55
6940,uganda,2006,28571.475,405000.0,50.77,0.57
6941,uganda,2007,29486.338,390000.0,50.45,0.55
6942,uganda,2008,30431.736,515000.0,53.94,0.73
6943,uganda,2009,31411.096,702000.0,54.7,0.99
6944,uganda,2010,32428.167,725000.0,54.54,0.95
6945,uganda,2011,33476.772000000004,745000.0,55.08,0.97
6946,uganda,2012,34558.704,750000.0,53.71,0.96
6947,uganda,2013,35694.519,783000.0,52.68,0.97
6948,ukraine,1992,51415.965,13287142.0,93.9,12.96
6949,ukraine,1993,51316.01,11640000.0,89.2,11.76
6950,ukraine,1994,51147.773,10246000.0,86.16,10.25
